"zipcode","category","sale.dollars","sale.volume","high.school","bachelor","unemployment","income","population","pop.white","pop.black","pop.indian","pop.asian","pop.hawai","pop.other","pop.multi"
51061,"Misc",31,2,95.9,20.7,3.7,31667,726,717,0,0,6,0,0,3
51061,"Whisky",191,15,95.9,20.7,3.7,31667,726,717,0,0,6,0,0,3
51061,"Gin",1,0,95.9,20.7,3.7,31667,726,717,0,0,6,0,0,3
51061,"Rum",31,4,95.9,20.7,3.7,31667,726,717,0,0,6,0,0,3
51061,"Brandy",3,1,95.9,20.7,3.7,31667,726,717,0,0,6,0,0,3
51061,"Schnapps",32,4,95.9,20.7,3.7,31667,726,717,0,0,6,0,0,3
51061,"Tequila",17,1,95.9,20.7,3.7,31667,726,717,0,0,6,0,0,3
51061,"Vodka",69,5,95.9,20.7,3.7,31667,726,717,0,0,6,0,0,3
51101,"Distilled Spirits",1114,50,77.9,3.4,27.2,16563,826,605,45,46,8,0,50,72
51101,"Vodka",115356,8255,77.9,3.4,27.2,16563,826,605,45,46,8,0,50,72
51101,"Misc",35001,1568,77.9,3.4,27.2,16563,826,605,45,46,8,0,50,72
51101,"Gin",13585,910,77.9,3.4,27.2,16563,826,605,45,46,8,0,50,72
51101,"Amaretto",2112,157,77.9,3.4,27.2,16563,826,605,45,46,8,0,50,72
51101,"Rum",58501,3901,77.9,3.4,27.2,16563,826,605,45,46,8,0,50,72
51101,"Brandy",32813,1491,77.9,3.4,27.2,16563,826,605,45,46,8,0,50,72
51101,"Tequila",39826,1274,77.9,3.4,27.2,16563,826,605,45,46,8,0,50,72
51101,"Whisky",180866,8747,77.9,3.4,27.2,16563,826,605,45,46,8,0,50,72
51101,"Schnapps",25947,1499,77.9,3.4,27.2,16563,826,605,45,46,8,0,50,72
51103,"Brandy",150598,6537,75.1,8.9,9.2,25495,17688,13195,962,698,800,91,1249,693
51103,"Whisky",576310,29635,75.1,8.9,9.2,25495,17688,13195,962,698,800,91,1249,693
51103,"Tequila",193130,8297,75.1,8.9,9.2,25495,17688,13195,962,698,800,91,1249,693
51103,"Amaretto",7527,605,75.1,8.9,9.2,25495,17688,13195,962,698,800,91,1249,693
51103,"Rum",261598,17411,75.1,8.9,9.2,25495,17688,13195,962,698,800,91,1249,693
51103,"Misc",187571,9872,75.1,8.9,9.2,25495,17688,13195,962,698,800,91,1249,693
51103,"Schnapps",146229,8990,75.1,8.9,9.2,25495,17688,13195,962,698,800,91,1249,693
51103,"Gin",47777,3413,75.1,8.9,9.2,25495,17688,13195,962,698,800,91,1249,693
51103,"Vodka",360986,26129,75.1,8.9,9.2,25495,17688,13195,962,698,800,91,1249,693
51103,"Distilled Spirits",3934,260,75.1,8.9,9.2,25495,17688,13195,962,698,800,91,1249,693
51104,"Amaretto",4911,412,90.2,33.7,3.8,27821,22223,19520,764,204,636,14,386,699
51104,"Brandy",39572,2387,90.2,33.7,3.8,27821,22223,19520,764,204,636,14,386,699
51104,"Rum",174142,12741,90.2,33.7,3.8,27821,22223,19520,764,204,636,14,386,699
51104,"Tequila",92664,5534,90.2,33.7,3.8,27821,22223,19520,764,204,636,14,386,699
51104,"Schnapps",60533,3918,90.2,33.7,3.8,27821,22223,19520,764,204,636,14,386,699
51104,"Misc",120509,7490,90.2,33.7,3.8,27821,22223,19520,764,204,636,14,386,699
51104,"Whisky",388254,22133,90.2,33.7,3.8,27821,22223,19520,764,204,636,14,386,699
51104,"Distilled Spirits",4060,332,90.2,33.7,3.8,27821,22223,19520,764,204,636,14,386,699
51104,"Gin",38896,2714,90.2,33.7,3.8,27821,22223,19520,764,204,636,14,386,699
51104,"Vodka",267500,21812,90.2,33.7,3.8,27821,22223,19520,764,204,636,14,386,699
51105,"Tequila",66844,3312,67.8,7.6,6.3,22525,10333,7002,818,262,625,11,1216,399
51105,"Misc",85496,5005,67.8,7.6,6.3,22525,10333,7002,818,262,625,11,1216,399
51105,"Schnapps",69660,4849,67.8,7.6,6.3,22525,10333,7002,818,262,625,11,1216,399
51105,"Distilled Spirits",3392,159,67.8,7.6,6.3,22525,10333,7002,818,262,625,11,1216,399
51105,"Vodka",211189,20142,67.8,7.6,6.3,22525,10333,7002,818,262,625,11,1216,399
51105,"Amaretto",2787,272,67.8,7.6,6.3,22525,10333,7002,818,262,625,11,1216,399
51105,"Gin",23881,1872,67.8,7.6,6.3,22525,10333,7002,818,262,625,11,1216,399
51105,"Whisky",332554,21908,67.8,7.6,6.3,22525,10333,7002,818,262,625,11,1216,399
51105,"Rum",138078,10103,67.8,7.6,6.3,22525,10333,7002,818,262,625,11,1216,399
51105,"Brandy",40479,2580,67.8,7.6,6.3,22525,10333,7002,818,262,625,11,1216,399
51106,"Rum",477455,33577,91.9,26.1,4.7,28798,26012,24242,491,85,367,17,262,548
51106,"Whisky",1278518,83304,91.9,26.1,4.7,28798,26012,24242,491,85,367,17,262,548
51106,"Amaretto",16679,1391,91.9,26.1,4.7,28798,26012,24242,491,85,367,17,262,548
51106,"Gin",61359,4109,91.9,26.1,4.7,28798,26012,24242,491,85,367,17,262,548
51106,"Brandy",94631,5375,91.9,26.1,4.7,28798,26012,24242,491,85,367,17,262,548
51106,"Schnapps",181817,12068,91.9,26.1,4.7,28798,26012,24242,491,85,367,17,262,548
51106,"Vodka",627692,53845,91.9,26.1,4.7,28798,26012,24242,491,85,367,17,262,548
51106,"Tequila",254542,15934,91.9,26.1,4.7,28798,26012,24242,491,85,367,17,262,548
51106,"Distilled Spirits",23387,2290,91.9,26.1,4.7,28798,26012,24242,491,85,367,17,262,548
51106,"Misc",345379,19033,91.9,26.1,4.7,28798,26012,24242,491,85,367,17,262,548
51108,"Vodka",171756,16073,83.5,19.9,1.6,31556,5931,5259,20,45,195,0,193,219
51108,"Misc",63567,3908,83.5,19.9,1.6,31556,5931,5259,20,45,195,0,193,219
51108,"Whisky",234176,16426,83.5,19.9,1.6,31556,5931,5259,20,45,195,0,193,219
51108,"Tequila",48436,3395,83.5,19.9,1.6,31556,5931,5259,20,45,195,0,193,219
51108,"Schnapps",24237,1625,83.5,19.9,1.6,31556,5931,5259,20,45,195,0,193,219
51108,"Rum",117534,8395,83.5,19.9,1.6,31556,5931,5259,20,45,195,0,193,219
51108,"Amaretto",1948,175,83.5,19.9,1.6,31556,5931,5259,20,45,195,0,193,219
51108,"Brandy",25950,1519,83.5,19.9,1.6,31556,5931,5259,20,45,195,0,193,219
51108,"Distilled Spirits",3466,151,83.5,19.9,1.6,31556,5931,5259,20,45,195,0,193,219
51108,"Gin",15499,1436,83.5,19.9,1.6,31556,5931,5259,20,45,195,0,193,219
51109,"Amaretto",221,36,79.7,9.9,2.1,26690,3107,2960,19,33,15,0,14,66
51109,"Gin",2949,271,79.7,9.9,2.1,26690,3107,2960,19,33,15,0,14,66
51109,"Vodka",34176,3237,79.7,9.9,2.1,26690,3107,2960,19,33,15,0,14,66
51109,"Schnapps",2848,207,79.7,9.9,2.1,26690,3107,2960,19,33,15,0,14,66
51109,"Rum",19233,1383,79.7,9.9,2.1,26690,3107,2960,19,33,15,0,14,66
51109,"Misc",8077,524,79.7,9.9,2.1,26690,3107,2960,19,33,15,0,14,66
51109,"Whisky",35462,2444,79.7,9.9,2.1,26690,3107,2960,19,33,15,0,14,66
51109,"Tequila",4774,409,79.7,9.9,2.1,26690,3107,2960,19,33,15,0,14,66
51109,"Brandy",2617,219,79.7,9.9,2.1,26690,3107,2960,19,33,15,0,14,66
51201,"Vodka",117169,11444,93.3,28.8,2.3,28718,6020,5602,21,7,77,0,222,91
51201,"Misc",66625,4364,93.3,28.8,2.3,28718,6020,5602,21,7,77,0,222,91
51201,"Distilled Spirits",6323,480,93.3,28.8,2.3,28718,6020,5602,21,7,77,0,222,91
51201,"Brandy",27067,2253,93.3,28.8,2.3,28718,6020,5602,21,7,77,0,222,91
51201,"Schnapps",44051,3723,93.3,28.8,2.3,28718,6020,5602,21,7,77,0,222,91
51201,"Tequila",32394,1933,93.3,28.8,2.3,28718,6020,5602,21,7,77,0,222,91
51201,"Whisky",329895,25017,93.3,28.8,2.3,28718,6020,5602,21,7,77,0,222,91
51201,"Rum",153026,10729,93.3,28.8,2.3,28718,6020,5602,21,7,77,0,222,91
51201,"Gin",19121,1660,93.3,28.8,2.3,28718,6020,5602,21,7,77,0,222,91
51201,"Amaretto",3419,366,93.3,28.8,2.3,28718,6020,5602,21,7,77,0,222,91
51230,"Whisky",57,6,96.5,5.3,1.4,26071,468,445,0,1,2,2,8,10
51230,"Vodka",9,0,96.5,5.3,1.4,26071,468,445,0,1,2,2,8,10
51230,"Amaretto",2,0,96.5,5.3,1.4,26071,468,445,0,1,2,2,8,10
51230,"Rum",85,7,96.5,5.3,1.4,26071,468,445,0,1,2,2,8,10
51237,"Amaretto",56,8,87.3,17.6,2.1,31404,1563,1523,0,0,3,0,28,9
51237,"Brandy",1972,200,87.3,17.6,2.1,31404,1563,1523,0,0,3,0,28,9
51237,"Whisky",18741,1538,87.3,17.6,2.1,31404,1563,1523,0,0,3,0,28,9
51237,"Gin",60,9,87.3,17.6,2.1,31404,1563,1523,0,0,3,0,28,9
51237,"Schnapps",1974,165,87.3,17.6,2.1,31404,1563,1523,0,0,3,0,28,9
51237,"Tequila",541,20,87.3,17.6,2.1,31404,1563,1523,0,0,3,0,28,9
51237,"Misc",3979,238,87.3,17.6,2.1,31404,1563,1523,0,0,3,0,28,9
51237,"Vodka",4056,477,87.3,17.6,2.1,31404,1563,1523,0,0,3,0,28,9
51237,"Rum",6408,516,87.3,17.6,2.1,31404,1563,1523,0,0,3,0,28,9
51238,"Misc",369,15,93.9,15.6,1.7,33629,1132,1111,0,0,3,0,0,18
51238,"Rum",1460,80,93.9,15.6,1.7,33629,1132,1111,0,0,3,0,0,18
51238,"Brandy",113,7,93.9,15.6,1.7,33629,1132,1111,0,0,3,0,0,18
51238,"Tequila",420,16,93.9,15.6,1.7,33629,1132,1111,0,0,3,0,0,18
51238,"Gin",218,13,93.9,15.6,1.7,33629,1132,1111,0,0,3,0,0,18
51238,"Vodka",2805,225,93.9,15.6,1.7,33629,1132,1111,0,0,3,0,0,18
51238,"Schnapps",370,24,93.9,15.6,1.7,33629,1132,1111,0,0,3,0,0,18
51238,"Whisky",3393,202,93.9,15.6,1.7,33629,1132,1111,0,0,3,0,0,18
51240,"Schnapps",6533,455,89.9,24.9,0.4,29561,2180,2007,0,25,2,6,109,31
51240,"Rum",24886,1586,89.9,24.9,0.4,29561,2180,2007,0,25,2,6,109,31
51240,"Gin",398,27,89.9,24.9,0.4,29561,2180,2007,0,25,2,6,109,31
51240,"Brandy",661,65,89.9,24.9,0.4,29561,2180,2007,0,25,2,6,109,31
51240,"Whisky",46310,3221,89.9,24.9,0.4,29561,2180,2007,0,25,2,6,109,31
51240,"Vodka",11075,1125,89.9,24.9,0.4,29561,2180,2007,0,25,2,6,109,31
51240,"Amaretto",1521,78,89.9,24.9,0.4,29561,2180,2007,0,25,2,6,109,31
51240,"Tequila",3597,202,89.9,24.9,0.4,29561,2180,2007,0,25,2,6,109,31
51240,"Distilled Spirits",969,47,89.9,24.9,0.4,29561,2180,2007,0,25,2,6,109,31
51240,"Misc",7223,474,89.9,24.9,0.4,29561,2180,2007,0,25,2,6,109,31
51241,"Brandy",6985,491,89.3,27.2,2.9,35956,1658,1588,0,15,2,0,50,3
51241,"Tequila",8285,312,89.3,27.2,2.9,35956,1658,1588,0,15,2,0,50,3
51241,"Misc",11291,549,89.3,27.2,2.9,35956,1658,1588,0,15,2,0,50,3
51241,"Gin",3833,244,89.3,27.2,2.9,35956,1658,1588,0,15,2,0,50,3
51241,"Vodka",43351,3511,89.3,27.2,2.9,35956,1658,1588,0,15,2,0,50,3
51241,"Distilled Spirits",452,21,89.3,27.2,2.9,35956,1658,1588,0,15,2,0,50,3
51241,"Whisky",84945,5378,89.3,27.2,2.9,35956,1658,1588,0,15,2,0,50,3
51241,"Amaretto",1109,116,89.3,27.2,2.9,35956,1658,1588,0,15,2,0,50,3
51241,"Schnapps",11214,664,89.3,27.2,2.9,35956,1658,1588,0,15,2,0,50,3
51241,"Rum",44540,2845,89.3,27.2,2.9,35956,1658,1588,0,15,2,0,50,3
51245,"Brandy",1897,188,88.7,18.4,1.8,31528,1239,1124,10,0,7,0,93,5
51245,"Misc",6050,324,88.7,18.4,1.8,31528,1239,1124,10,0,7,0,93,5
51245,"Amaretto",336,50,88.7,18.4,1.8,31528,1239,1124,10,0,7,0,93,5
51245,"Whisky",37348,2531,88.7,18.4,1.8,31528,1239,1124,10,0,7,0,93,5
51245,"Gin",626,52,88.7,18.4,1.8,31528,1239,1124,10,0,7,0,93,5
51245,"Tequila",2542,131,88.7,18.4,1.8,31528,1239,1124,10,0,7,0,93,5
51245,"Distilled Spirits",34,2,88.7,18.4,1.8,31528,1239,1124,10,0,7,0,93,5
51245,"Vodka",16194,1562,88.7,18.4,1.8,31528,1239,1124,10,0,7,0,93,5
51245,"Rum",18208,1244,88.7,18.4,1.8,31528,1239,1124,10,0,7,0,93,5
51245,"Schnapps",8196,663,88.7,18.4,1.8,31528,1239,1124,10,0,7,0,93,5
51246,"Schnapps",27377,1937,91.9,25.6,1.4,31431,3385,3361,4,8,2,0,1,9
51246,"Whisky",134738,9913,91.9,25.6,1.4,31431,3385,3361,4,8,2,0,1,9
51246,"Gin",2017,176,91.9,25.6,1.4,31431,3385,3361,4,8,2,0,1,9
51246,"Rum",73602,4764,91.9,25.6,1.4,31431,3385,3361,4,8,2,0,1,9
51246,"Tequila",6542,345,91.9,25.6,1.4,31431,3385,3361,4,8,2,0,1,9
51246,"Distilled Spirits",947,48,91.9,25.6,1.4,31431,3385,3361,4,8,2,0,1,9
51246,"Vodka",38960,4105,91.9,25.6,1.4,31431,3385,3361,4,8,2,0,1,9
51246,"Amaretto",1837,260,91.9,25.6,1.4,31431,3385,3361,4,8,2,0,1,9
51246,"Misc",21563,1330,91.9,25.6,1.4,31431,3385,3361,4,8,2,0,1,9
51246,"Brandy",8742,787,91.9,25.6,1.4,31431,3385,3361,4,8,2,0,1,9
51247,"Whisky",48714,3416,89.4,19.7,2.5,26852,5223,5112,23,17,32,0,23,16
51247,"Rum",31625,2029,89.4,19.7,2.5,26852,5223,5112,23,17,32,0,23,16
51247,"Misc",7105,340,89.4,19.7,2.5,26852,5223,5112,23,17,32,0,23,16
51247,"Gin",566,48,89.4,19.7,2.5,26852,5223,5112,23,17,32,0,23,16
51247,"Vodka",20014,2113,89.4,19.7,2.5,26852,5223,5112,23,17,32,0,23,16
51247,"Schnapps",8875,582,89.4,19.7,2.5,26852,5223,5112,23,17,32,0,23,16
51247,"Tequila",8798,303,89.4,19.7,2.5,26852,5223,5112,23,17,32,0,23,16
51247,"Amaretto",666,66,89.4,19.7,2.5,26852,5223,5112,23,17,32,0,23,16
51247,"Brandy",2266,156,89.4,19.7,2.5,26852,5223,5112,23,17,32,0,23,16
51247,"Distilled Spirits",79,2,89.4,19.7,2.5,26852,5223,5112,23,17,32,0,23,16
51248,"Gin",357,45,89.7,15.5,2.7,30975,1782,1721,10,0,0,0,33,18
51248,"Brandy",809,85,89.7,15.5,2.7,30975,1782,1721,10,0,0,0,33,18
51248,"Schnapps",4957,376,89.7,15.5,2.7,30975,1782,1721,10,0,0,0,33,18
51248,"Rum",10773,742,89.7,15.5,2.7,30975,1782,1721,10,0,0,0,33,18
51248,"Distilled Spirits",164,8,89.7,15.5,2.7,30975,1782,1721,10,0,0,0,33,18
51248,"Amaretto",183,21,89.7,15.5,2.7,30975,1782,1721,10,0,0,0,33,18
51248,"Vodka",9513,1059,89.7,15.5,2.7,30975,1782,1721,10,0,0,0,33,18
51248,"Whisky",32761,2889,89.7,15.5,2.7,30975,1782,1721,10,0,0,0,33,18
51248,"Misc",4076,228,89.7,15.5,2.7,30975,1782,1721,10,0,0,0,33,18
51248,"Tequila",2016,156,89.7,15.5,2.7,30975,1782,1721,10,0,0,0,33,18
51249,"Vodka",34161,3852,86.6,19.1,2.3,26910,3297,3123,6,0,21,0,111,36
51249,"Tequila",9387,473,86.6,19.1,2.3,26910,3297,3123,6,0,21,0,111,36
51249,"Gin",6435,661,86.6,19.1,2.3,26910,3297,3123,6,0,21,0,111,36
51249,"Distilled Spirits",462,33,86.6,19.1,2.3,26910,3297,3123,6,0,21,0,111,36
51249,"Schnapps",19220,1369,86.6,19.1,2.3,26910,3297,3123,6,0,21,0,111,36
51249,"Whisky",110545,8338,86.6,19.1,2.3,26910,3297,3123,6,0,21,0,111,36
51249,"Misc",17315,1022,86.6,19.1,2.3,26910,3297,3123,6,0,21,0,111,36
51249,"Rum",29588,1916,86.6,19.1,2.3,26910,3297,3123,6,0,21,0,111,36
51249,"Brandy",5382,460,86.6,19.1,2.3,26910,3297,3123,6,0,21,0,111,36
51249,"Amaretto",828,116,86.6,19.1,2.3,26910,3297,3123,6,0,21,0,111,36
51250,"Brandy",12248,879,87.7,35.8,0.4,25588,8391,7658,45,29,59,0,530,70
51250,"Tequila",31820,1918,87.7,35.8,0.4,25588,8391,7658,45,29,59,0,530,70
51250,"Amaretto",4945,402,87.7,35.8,0.4,25588,8391,7658,45,29,59,0,530,70
51250,"Distilled Spirits",3167,144,87.7,35.8,0.4,25588,8391,7658,45,29,59,0,530,70
51250,"Misc",56836,3289,87.7,35.8,0.4,25588,8391,7658,45,29,59,0,530,70
51250,"Whisky",246690,17243,87.7,35.8,0.4,25588,8391,7658,45,29,59,0,530,70
51250,"Vodka",124714,11548,87.7,35.8,0.4,25588,8391,7658,45,29,59,0,530,70
51250,"Schnapps",35295,2737,87.7,35.8,0.4,25588,8391,7658,45,29,59,0,530,70
51250,"Rum",137058,9465,87.7,35.8,0.4,25588,8391,7658,45,29,59,0,530,70
51250,"Gin",9627,850,87.7,35.8,0.4,25588,8391,7658,45,29,59,0,530,70
51301,"Vodka",305752,31635,93.2,21,3.5,30168,12778,12146,73,4,7,0,192,356
51301,"Whisky",599154,45242,93.2,21,3.5,30168,12778,12146,73,4,7,0,192,356
51301,"Tequila",57679,3811,93.2,21,3.5,30168,12778,12146,73,4,7,0,192,356
51301,"Schnapps",52759,3956,93.2,21,3.5,30168,12778,12146,73,4,7,0,192,356
51301,"Distilled Spirits",16864,1687,93.2,21,3.5,30168,12778,12146,73,4,7,0,192,356
51301,"Misc",124469,7804,93.2,21,3.5,30168,12778,12146,73,4,7,0,192,356
51301,"Rum",213144,16539,93.2,21,3.5,30168,12778,12146,73,4,7,0,192,356
51301,"Amaretto",6718,712,93.2,21,3.5,30168,12778,12146,73,4,7,0,192,356
51301,"Gin",36639,2960,93.2,21,3.5,30168,12778,12146,73,4,7,0,192,356
51301,"Brandy",35779,2903,93.2,21,3.5,30168,12778,12146,73,4,7,0,192,356
51331,"Whisky",126267,7461,96.7,22.3,9.8,24632,1023,966,17,4,0,0,8,28
51331,"Distilled Spirits",2623,136,96.7,22.3,9.8,24632,1023,966,17,4,0,0,8,28
51331,"Schnapps",26509,1882,96.7,22.3,9.8,24632,1023,966,17,4,0,0,8,28
51331,"Rum",69546,4588,96.7,22.3,9.8,24632,1023,966,17,4,0,0,8,28
51331,"Brandy",6219,412,96.7,22.3,9.8,24632,1023,966,17,4,0,0,8,28
51331,"Vodka",101390,8155,96.7,22.3,9.8,24632,1023,966,17,4,0,0,8,28
51331,"Amaretto",933,113,96.7,22.3,9.8,24632,1023,966,17,4,0,0,8,28
51331,"Gin",9984,704,96.7,22.3,9.8,24632,1023,966,17,4,0,0,8,28
51331,"Tequila",20828,1269,96.7,22.3,9.8,24632,1023,966,17,4,0,0,8,28
51331,"Misc",38752,2432,96.7,22.3,9.8,24632,1023,966,17,4,0,0,8,28
51334,"Vodka",117535,12985,89.3,19.3,5.5,26490,7197,6911,120,13,30,11,44,68
51334,"Rum",113016,8278,89.3,19.3,5.5,26490,7197,6911,120,13,30,11,44,68
51334,"Amaretto",2165,247,89.3,19.3,5.5,26490,7197,6911,120,13,30,11,44,68
51334,"Brandy",10941,769,89.3,19.3,5.5,26490,7197,6911,120,13,30,11,44,68
51334,"Gin",7734,768,89.3,19.3,5.5,26490,7197,6911,120,13,30,11,44,68
51334,"Schnapps",24879,1933,89.3,19.3,5.5,26490,7197,6911,120,13,30,11,44,68
51334,"Whisky",211886,15471,89.3,19.3,5.5,26490,7197,6911,120,13,30,11,44,68
51334,"Distilled Spirits",3402,151,89.3,19.3,5.5,26490,7197,6911,120,13,30,11,44,68
51334,"Tequila",25339,1412,89.3,19.3,5.5,26490,7197,6911,120,13,30,11,44,68
51334,"Misc",46289,2826,89.3,19.3,5.5,26490,7197,6911,120,13,30,11,44,68
51338,"Gin",18,3,92.8,19.7,3.4,32401,974,971,0,0,0,0,1,2
51338,"Rum",1496,101,92.8,19.7,3.4,32401,974,971,0,0,0,0,1,2
51338,"Misc",273,12,92.8,19.7,3.4,32401,974,971,0,0,0,0,1,2
51338,"Amaretto",47,8,92.8,19.7,3.4,32401,974,971,0,0,0,0,1,2
51338,"Tequila",149,12,92.8,19.7,3.4,32401,974,971,0,0,0,0,1,2
51338,"Vodka",1106,148,92.8,19.7,3.4,32401,974,971,0,0,0,0,1,2
51338,"Whisky",4684,369,92.8,19.7,3.4,32401,974,971,0,0,0,0,1,2
51338,"Schnapps",179,15,92.8,19.7,3.4,32401,974,971,0,0,0,0,1,2
51338,"Brandy",55,6,92.8,19.7,3.4,32401,974,971,0,0,0,0,1,2
51342,"Gin",371,30,91.4,23.8,1.6,31729,1200,1184,12,0,0,0,4,0
51342,"Whisky",14165,1092,91.4,23.8,1.6,31729,1200,1184,12,0,0,0,4,0
51342,"Tequila",947,57,91.4,23.8,1.6,31729,1200,1184,12,0,0,0,4,0
51342,"Vodka",6524,752,91.4,23.8,1.6,31729,1200,1184,12,0,0,0,4,0
51342,"Brandy",282,20,91.4,23.8,1.6,31729,1200,1184,12,0,0,0,4,0
51342,"Amaretto",326,49,91.4,23.8,1.6,31729,1200,1184,12,0,0,0,4,0
51342,"Schnapps",1953,148,91.4,23.8,1.6,31729,1200,1184,12,0,0,0,4,0
51342,"Misc",1250,68,91.4,23.8,1.6,31729,1200,1184,12,0,0,0,4,0
51342,"Rum",6027,435,91.4,23.8,1.6,31729,1200,1184,12,0,0,0,4,0
51346,"Misc",8974,547,89.9,13.5,1.8,31224,2352,2237,12,13,21,0,24,45
51346,"Gin",2856,288,89.9,13.5,1.8,31224,2352,2237,12,13,21,0,24,45
51346,"Rum",21525,1423,89.9,13.5,1.8,31224,2352,2237,12,13,21,0,24,45
51346,"Brandy",2368,222,89.9,13.5,1.8,31224,2352,2237,12,13,21,0,24,45
51346,"Amaretto",379,40,89.9,13.5,1.8,31224,2352,2237,12,13,21,0,24,45
51346,"Schnapps",7410,588,89.9,13.5,1.8,31224,2352,2237,12,13,21,0,24,45
51346,"Whisky",70098,5900,89.9,13.5,1.8,31224,2352,2237,12,13,21,0,24,45
51346,"Distilled Spirits",191,8,89.9,13.5,1.8,31224,2352,2237,12,13,21,0,24,45
51346,"Tequila",3760,234,89.9,13.5,1.8,31224,2352,2237,12,13,21,0,24,45
51346,"Vodka",25081,2804,89.9,13.5,1.8,31224,2352,2237,12,13,21,0,24,45
51347,"Whisky",13013,1080,95.3,22.3,5.2,31536,1443,1428,0,0,2,0,1,12
51347,"Misc",2806,142,95.3,22.3,5.2,31536,1443,1428,0,0,2,0,1,12
51347,"Gin",367,47,95.3,22.3,5.2,31536,1443,1428,0,0,2,0,1,12
51347,"Tequila",792,63,95.3,22.3,5.2,31536,1443,1428,0,0,2,0,1,12
51347,"Vodka",6635,808,95.3,22.3,5.2,31536,1443,1428,0,0,2,0,1,12
51347,"Distilled Spirits",124,5,95.3,22.3,5.2,31536,1443,1428,0,0,2,0,1,12
51347,"Brandy",449,42,95.3,22.3,5.2,31536,1443,1428,0,0,2,0,1,12
51347,"Amaretto",23,4,95.3,22.3,5.2,31536,1443,1428,0,0,2,0,1,12
51347,"Schnapps",767,60,95.3,22.3,5.2,31536,1443,1428,0,0,2,0,1,12
51347,"Rum",5660,377,95.3,22.3,5.2,31536,1443,1428,0,0,2,0,1,12
51351,"Brandy",14271,1100,93.3,23,2.4,30515,4581,4478,17,15,0,0,36,35
51351,"Whisky",398936,26633,93.3,23,2.4,30515,4581,4478,17,15,0,0,36,35
51351,"Tequila",64481,3834,93.3,23,2.4,30515,4581,4478,17,15,0,0,36,35
51351,"Gin",34581,2449,93.3,23,2.4,30515,4581,4478,17,15,0,0,36,35
51351,"Amaretto",3117,408,93.3,23,2.4,30515,4581,4478,17,15,0,0,36,35
51351,"Schnapps",67971,4417,93.3,23,2.4,30515,4581,4478,17,15,0,0,36,35
51351,"Misc",98789,5759,93.3,23,2.4,30515,4581,4478,17,15,0,0,36,35
51351,"Vodka",250758,21735,93.3,23,2.4,30515,4581,4478,17,15,0,0,36,35
51351,"Rum",222899,16205,93.3,23,2.4,30515,4581,4478,17,15,0,0,36,35
51351,"Distilled Spirits",5830,759,93.3,23,2.4,30515,4581,4478,17,15,0,0,36,35
51355,"Tequila",672,24,99.2,48.6,5.5,27333,843,804,0,0,23,0,0,16
51355,"Misc",1431,59,99.2,48.6,5.5,27333,843,804,0,0,23,0,0,16
51355,"Whisky",11737,837,99.2,48.6,5.5,27333,843,804,0,0,23,0,0,16
51355,"Gin",445,25,99.2,48.6,5.5,27333,843,804,0,0,23,0,0,16
51355,"Rum",3836,230,99.2,48.6,5.5,27333,843,804,0,0,23,0,0,16
51355,"Schnapps",820,55,99.2,48.6,5.5,27333,843,804,0,0,23,0,0,16
51355,"Brandy",261,21,99.2,48.6,5.5,27333,843,804,0,0,23,0,0,16
51355,"Vodka",10031,941,99.2,48.6,5.5,27333,843,804,0,0,23,0,0,16
51358,"Rum",4932,330,91.8,23.6,1.7,29044,1103,1073,0,0,7,6,0,17
51358,"Brandy",426,46,91.8,23.6,1.7,29044,1103,1073,0,0,7,6,0,17
51358,"Vodka",7648,943,91.8,23.6,1.7,29044,1103,1073,0,0,7,6,0,17
51358,"Tequila",1361,97,91.8,23.6,1.7,29044,1103,1073,0,0,7,6,0,17
51358,"Whisky",16619,1510,91.8,23.6,1.7,29044,1103,1073,0,0,7,6,0,17
51358,"Gin",213,22,91.8,23.6,1.7,29044,1103,1073,0,0,7,6,0,17
51358,"Amaretto",137,22,91.8,23.6,1.7,29044,1103,1073,0,0,7,6,0,17
51358,"Misc",1170,66,91.8,23.6,1.7,29044,1103,1073,0,0,7,6,0,17
51358,"Schnapps",1350,116,91.8,23.6,1.7,29044,1103,1073,0,0,7,6,0,17
51360,"Misc",193517,11912,96.7,33.2,2.5,33635,8346,8152,26,18,25,16,12,97
51360,"Gin",70165,5131,96.7,33.2,2.5,33635,8346,8152,26,18,25,16,12,97
51360,"Vodka",510885,47269,96.7,33.2,2.5,33635,8346,8152,26,18,25,16,12,97
51360,"Brandy",29959,2145,96.7,33.2,2.5,33635,8346,8152,26,18,25,16,12,97
51360,"Whisky",730796,50561,96.7,33.2,2.5,33635,8346,8152,26,18,25,16,12,97
51360,"Tequila",113339,8131,96.7,33.2,2.5,33635,8346,8152,26,18,25,16,12,97
51360,"Distilled Spirits",19731,2211,96.7,33.2,2.5,33635,8346,8152,26,18,25,16,12,97
51360,"Amaretto",6929,743,96.7,33.2,2.5,33635,8346,8152,26,18,25,16,12,97
51360,"Rum",370199,26078,96.7,33.2,2.5,33635,8346,8152,26,18,25,16,12,97
51360,"Schnapps",94133,6423,96.7,33.2,2.5,33635,8346,8152,26,18,25,16,12,97
51401,"Brandy",26627,1937,92.4,23.5,1.5,31936,11900,11404,269,0,0,0,70,157
51401,"Rum",432194,30582,92.4,23.5,1.5,31936,11900,11404,269,0,0,0,70,157
