"city","category","sale.dollars","sale.volume","high.school","bachelor","unemployment","income","population","pop.white","pop.black","pop.indian","pop.asian","pop.hawai","pop.other","pop.multi"
"Sergeant Bluff","Brandy",5498,359,94.1,40.8,1.5,33036,4399,4019,2,10,130,0,0,238
"Sergeant Bluff","Rum",26532,1927,94.1,40.8,1.5,33036,4399,4019,2,10,130,0,0,238
"Sergeant Bluff","Vodka",43068,4324,94.1,40.8,1.5,33036,4399,4019,2,10,130,0,0,238
"Sergeant Bluff","Amaretto",322,39,94.1,40.8,1.5,33036,4399,4019,2,10,130,0,0,238
"Sergeant Bluff","Schnapps",5412,374,94.1,40.8,1.5,33036,4399,4019,2,10,130,0,0,238
"Sergeant Bluff","Tequila",13562,829,94.1,40.8,1.5,33036,4399,4019,2,10,130,0,0,238
"Sergeant Bluff","Distilled Spirits",718,35,94.1,40.8,1.5,33036,4399,4019,2,10,130,0,0,238
"Seymour","Gin",18,1,84.4,10.1,7.8,24702,656,637,12,0,0,0,0,7
"Seymour","Rum",431,23,84.4,10.1,7.8,24702,656,637,12,0,0,0,0,7
"Seymour","Whisky",1538,85,84.4,10.1,7.8,24702,656,637,12,0,0,0,0,7
"Seymour","Misc",92,9,84.4,10.1,7.8,24702,656,637,12,0,0,0,0,7
"Seymour","Vodka",491,49,84.4,10.1,7.8,24702,656,637,12,0,0,0,0,7
"Seymour","Tequila",28,1,84.4,10.1,7.8,24702,656,637,12,0,0,0,0,7
"Seymour","Brandy",13,0,84.4,10.1,7.8,24702,656,637,12,0,0,0,0,7
"Seymour","Schnapps",153,12,84.4,10.1,7.8,24702,656,637,12,0,0,0,0,7
"Sheffield","Distilled Spirits",95,4,91.8,17.5,5.7,31210,1283,1265,0,0,4,0,4,10
"Sheffield","Gin",365,35,91.8,17.5,5.7,31210,1283,1265,0,0,4,0,4,10
"Sheffield","Whisky",9589,668,91.8,17.5,5.7,31210,1283,1265,0,0,4,0,4,10
"Sheffield","Schnapps",859,107,91.8,17.5,5.7,31210,1283,1265,0,0,4,0,4,10
"Sheffield","Amaretto",36,5,91.8,17.5,5.7,31210,1283,1265,0,0,4,0,4,10
"Sheffield","Misc",453,22,91.8,17.5,5.7,31210,1283,1265,0,0,4,0,4,10
"Sheffield","Rum",3279,209,91.8,17.5,5.7,31210,1283,1265,0,0,4,0,4,10
"Sheffield","Brandy",825,71,91.8,17.5,5.7,31210,1283,1265,0,0,4,0,4,10
"Sheffield","Vodka",8176,928,91.8,17.5,5.7,31210,1283,1265,0,0,4,0,4,10
"Sheffield","Tequila",430,32,91.8,17.5,5.7,31210,1283,1265,0,0,4,0,4,10
"Shelby","Whisky",482,27,93.3,13.8,3.7,28654,654,648,0,0,4,0,0,2
"Shelby","Vodka",360,20,93.3,13.8,3.7,28654,654,648,0,0,4,0,0,2
"Shelby","Rum",221,15,93.3,13.8,3.7,28654,654,648,0,0,4,0,0,2
"Shelby","Gin",14,3,93.3,13.8,3.7,28654,654,648,0,0,4,0,0,2
"Shelby","Distilled Spirits",10,1,93.3,13.8,3.7,28654,654,648,0,0,4,0,0,2
"Shelby","Amaretto",4,1,93.3,13.8,3.7,28654,654,648,0,0,4,0,0,2
"Shelby","Tequila",41,4,93.3,13.8,3.7,28654,654,648,0,0,4,0,0,2
"Shelby","Brandy",5,1,93.3,13.8,3.7,28654,654,648,0,0,4,0,0,2
"Shelby","Schnapps",54,8,93.3,13.8,3.7,28654,654,648,0,0,4,0,0,2
"Shelby","Misc",159,15,93.3,13.8,3.7,28654,654,648,0,0,4,0,0,2
"Sheldon","Amaretto",3419,366,92.5,27.6,2.8,27467,5015,4633,21,0,77,0,222,62
"Sheldon","Rum",153026,10729,92.5,27.6,2.8,27467,5015,4633,21,0,77,0,222,62
"Sheldon","Whisky",329895,25017,92.5,27.6,2.8,27467,5015,4633,21,0,77,0,222,62
"Sheldon","Brandy",27067,2253,92.5,27.6,2.8,27467,5015,4633,21,0,77,0,222,62
"Sheldon","Vodka",117169,11444,92.5,27.6,2.8,27467,5015,4633,21,0,77,0,222,62
"Sheldon","Gin",19121,1660,92.5,27.6,2.8,27467,5015,4633,21,0,77,0,222,62
"Sheldon","Tequila",32394,1933,92.5,27.6,2.8,27467,5015,4633,21,0,77,0,222,62
"Sheldon","Misc",66625,4364,92.5,27.6,2.8,27467,5015,4633,21,0,77,0,222,62
"Sheldon","Distilled Spirits",6323,480,92.5,27.6,2.8,27467,5015,4633,21,0,77,0,222,62
"Sheldon","Schnapps",44051,3723,92.5,27.6,2.8,27467,5015,4633,21,0,77,0,222,62
"Shellsburg","Amaretto",151,22,95.5,14.6,1.8,35912,1097,1082,15,0,0,0,0,0
"Shellsburg","Schnapps",7863,634,95.5,14.6,1.8,35912,1097,1082,15,0,0,0,0,0
"Shellsburg","Tequila",2879,208,95.5,14.6,1.8,35912,1097,1082,15,0,0,0,0,0
"Shellsburg","Rum",16246,1093,95.5,14.6,1.8,35912,1097,1082,15,0,0,0,0,0
"Shellsburg","Distilled Spirits",93,4,95.5,14.6,1.8,35912,1097,1082,15,0,0,0,0,0
"Shellsburg","Brandy",3111,228,95.5,14.6,1.8,35912,1097,1082,15,0,0,0,0,0
"Shellsburg","Gin",626,53,95.5,14.6,1.8,35912,1097,1082,15,0,0,0,0,0
"Shellsburg","Whisky",28892,1960,95.5,14.6,1.8,35912,1097,1082,15,0,0,0,0,0
"Shellsburg","Vodka",17756,2075,95.5,14.6,1.8,35912,1097,1082,15,0,0,0,0,0
"Shellsburg","Misc",4763,294,95.5,14.6,1.8,35912,1097,1082,15,0,0,0,0,0
"Shenandoah","Vodka",125589,11932,83.3,22.1,2.2,29452,5030,4694,73,17,141,0,10,95
"Shenandoah","Gin",14762,1194,83.3,22.1,2.2,29452,5030,4694,73,17,141,0,10,95
"Shenandoah","Distilled Spirits",3027,157,83.3,22.1,2.2,29452,5030,4694,73,17,141,0,10,95
"Shenandoah","Amaretto",2214,252,83.3,22.1,2.2,29452,5030,4694,73,17,141,0,10,95
"Shenandoah","Schnapps",27732,2149,83.3,22.1,2.2,29452,5030,4694,73,17,141,0,10,95
"Shenandoah","Rum",104230,7501,83.3,22.1,2.2,29452,5030,4694,73,17,141,0,10,95
"Shenandoah","Misc",79800,4487,83.3,22.1,2.2,29452,5030,4694,73,17,141,0,10,95
"Shenandoah","Brandy",8538,649,83.3,22.1,2.2,29452,5030,4694,73,17,141,0,10,95
"Shenandoah","Whisky",320190,19436,83.3,22.1,2.2,29452,5030,4694,73,17,141,0,10,95
"Shenandoah","Tequila",57753,4093,83.3,22.1,2.2,29452,5030,4694,73,17,141,0,10,95
"Sibley","Misc",17315,1022,84.6,20.3,3,26414,2667,2493,6,0,21,0,111,36
"Sibley","Brandy",5382,460,84.6,20.3,3,26414,2667,2493,6,0,21,0,111,36
"Sibley","Distilled Spirits",462,33,84.6,20.3,3,26414,2667,2493,6,0,21,0,111,36
"Sibley","Tequila",9387,473,84.6,20.3,3,26414,2667,2493,6,0,21,0,111,36
"Sibley","Amaretto",828,116,84.6,20.3,3,26414,2667,2493,6,0,21,0,111,36
"Sibley","Vodka",34161,3852,84.6,20.3,3,26414,2667,2493,6,0,21,0,111,36
"Sibley","Whisky",110545,8338,84.6,20.3,3,26414,2667,2493,6,0,21,0,111,36
"Sibley","Rum",29588,1916,84.6,20.3,3,26414,2667,2493,6,0,21,0,111,36
"Sibley","Schnapps",19220,1369,84.6,20.3,3,26414,2667,2493,6,0,21,0,111,36
"Sibley","Gin",6435,661,84.6,20.3,3,26414,2667,2493,6,0,21,0,111,36
"Sigourney","Amaretto",583,78,91.8,21.2,5.1,31995,2105,1984,1,7,34,7,29,43
"Sigourney","Misc",9451,584,91.8,21.2,5.1,31995,2105,1984,1,7,34,7,29,43
"Sigourney","Brandy",3777,358,91.8,21.2,5.1,31995,2105,1984,1,7,34,7,29,43
"Sigourney","Tequila",4674,398,91.8,21.2,5.1,31995,2105,1984,1,7,34,7,29,43
"Sigourney","Whisky",48577,3773,91.8,21.2,5.1,31995,2105,1984,1,7,34,7,29,43
"Sigourney","Schnapps",11948,1049,91.8,21.2,5.1,31995,2105,1984,1,7,34,7,29,43
"Sigourney","Vodka",19376,2382,91.8,21.2,5.1,31995,2105,1984,1,7,34,7,29,43
"Sigourney","Distilled Spirits",312,15,91.8,21.2,5.1,31995,2105,1984,1,7,34,7,29,43
"Sigourney","Gin",1833,185,91.8,21.2,5.1,31995,2105,1984,1,7,34,7,29,43
"Sigourney","Rum",16339,1362,91.8,21.2,5.1,31995,2105,1984,1,7,34,7,29,43
"Sioux Center","Misc",56836,3289,87.4,36.5,0.4,23226,7370,6662,41,29,59,0,509,70
"Sioux Center","Tequila",31820,1918,87.4,36.5,0.4,23226,7370,6662,41,29,59,0,509,70
"Sioux Center","Whisky",246690,17243,87.4,36.5,0.4,23226,7370,6662,41,29,59,0,509,70
"Sioux Center","Vodka",124714,11548,87.4,36.5,0.4,23226,7370,6662,41,29,59,0,509,70
"Sioux Center","Brandy",12248,879,87.4,36.5,0.4,23226,7370,6662,41,29,59,0,509,70
"Sioux Center","Gin",9627,850,87.4,36.5,0.4,23226,7370,6662,41,29,59,0,509,70
"Sioux Center","Rum",137058,9465,87.4,36.5,0.4,23226,7370,6662,41,29,59,0,509,70
"Sioux Center","Schnapps",35295,2737,87.4,36.5,0.4,23226,7370,6662,41,29,59,0,509,70
"Sioux Center","Distilled Spirits",3167,144,87.4,36.5,0.4,23226,7370,6662,41,29,59,0,509,70
"Sioux Center","Amaretto",4945,402,87.4,36.5,0.4,23226,7370,6662,41,29,59,0,509,70
"Sioux City","Brandy",386661,20107,83.8,20.9,5.5,26599,82666,69363,3119,1373,2612,133,3370,2696
"Sioux City","Misc",845599,47401,83.8,20.9,5.5,26599,82666,69363,3119,1373,2612,133,3370,2696
"Sioux City","Gin",203947,14723,83.8,20.9,5.5,26599,82666,69363,3119,1373,2612,133,3370,2696
"Sioux City","Whisky",3026140,184598,83.8,20.9,5.5,26599,82666,69363,3119,1373,2612,133,3370,2696
"Sioux City","Distilled Spirits",39353,3244,83.8,20.9,5.5,26599,82666,69363,3119,1373,2612,133,3370,2696
"Sioux City","Vodka",1788655,149493,83.8,20.9,5.5,26599,82666,69363,3119,1373,2612,133,3370,2696
"Sioux City","Rum",1246540,87511,83.8,20.9,5.5,26599,82666,69363,3119,1373,2612,133,3370,2696
"Sioux City","Schnapps",511272,33156,83.8,20.9,5.5,26599,82666,69363,3119,1373,2612,133,3370,2696
"Sioux City","Amaretto",36187,3049,83.8,20.9,5.5,26599,82666,69363,3119,1373,2612,133,3370,2696
"Sioux City","Tequila",700217,38155,83.8,20.9,5.5,26599,82666,69363,3119,1373,2612,133,3370,2696
"Sioux Rapids","Amaretto",230,37,91.4,15.7,2,30129,729,721,2,0,0,0,2,4
"Sioux Rapids","Gin",1136,110,91.4,15.7,2,30129,729,721,2,0,0,0,2,4
"Sioux Rapids","Whisky",41094,3212,91.4,15.7,2,30129,729,721,2,0,0,0,2,4
"Sioux Rapids","Distilled Spirits",516,23,91.4,15.7,2,30129,729,721,2,0,0,0,2,4
"Sioux Rapids","Tequila",2194,126,91.4,15.7,2,30129,729,721,2,0,0,0,2,4
"Sioux Rapids","Brandy",2266,230,91.4,15.7,2,30129,729,721,2,0,0,0,2,4
"Sioux Rapids","Misc",5073,264,91.4,15.7,2,30129,729,721,2,0,0,0,2,4
"Sioux Rapids","Schnapps",5812,537,91.4,15.7,2,30129,729,721,2,0,0,0,2,4
"Sioux Rapids","Vodka",15166,1756,91.4,15.7,2,30129,729,721,2,0,0,0,2,4
"Sioux Rapids","Rum",10813,762,91.4,15.7,2,30129,729,721,2,0,0,0,2,4
"Slater","Rum",6146,400,98.4,39.1,1,38707,1617,1603,0,7,0,0,0,7
"Slater","Amaretto",117,17,98.4,39.1,1,38707,1617,1603,0,7,0,0,0,7
"Slater","Vodka",13971,1391,98.4,39.1,1,38707,1617,1603,0,7,0,0,0,7
"Slater","Distilled Spirits",564,24,98.4,39.1,1,38707,1617,1603,0,7,0,0,0,7
"Slater","Tequila",551,25,98.4,39.1,1,38707,1617,1603,0,7,0,0,0,7
"Slater","Brandy",171,12,98.4,39.1,1,38707,1617,1603,0,7,0,0,0,7
"Slater","Schnapps",506,42,98.4,39.1,1,38707,1617,1603,0,7,0,0,0,7
"Slater","Misc",1833,88,98.4,39.1,1,38707,1617,1603,0,7,0,0,0,7
"Slater","Gin",104,6,98.4,39.1,1,38707,1617,1603,0,7,0,0,0,7
"Slater","Whisky",19447,1184,98.4,39.1,1,38707,1617,1603,0,7,0,0,0,7
"Sloan","Rum",12146,789,96,25.3,3.2,31449,1192,1104,0,77,0,0,0,11
"Sloan","Tequila",3862,155,96,25.3,3.2,31449,1192,1104,0,77,0,0,0,11
"Sloan","Misc",2865,115,96,25.3,3.2,31449,1192,1104,0,77,0,0,0,11
"Sloan","Vodka",18172,1734,96,25.3,3.2,31449,1192,1104,0,77,0,0,0,11
"Sloan","Schnapps",2147,158,96,25.3,3.2,31449,1192,1104,0,77,0,0,0,11
"Sloan","Brandy",2053,168,96,25.3,3.2,31449,1192,1104,0,77,0,0,0,11
"Sloan","Whisky",29154,1786,96,25.3,3.2,31449,1192,1104,0,77,0,0,0,11
"Sloan","Gin",672,44,96,25.3,3.2,31449,1192,1104,0,77,0,0,0,11
"Solon","Brandy",2452,190,98,43.8,3.5,40275,2399,2278,0,0,0,0,65,56
"Solon","Distilled Spirits",2178,276,98,43.8,3.5,40275,2399,2278,0,0,0,0,65,56
"Solon","Whisky",68903,4286,98,43.8,3.5,40275,2399,2278,0,0,0,0,65,56
"Solon","Schnapps",5568,397,98,43.8,3.5,40275,2399,2278,0,0,0,0,65,56
"Solon","Amaretto",158,24,98,43.8,3.5,40275,2399,2278,0,0,0,0,65,56
"Solon","Misc",9032,484,98,43.8,3.5,40275,2399,2278,0,0,0,0,65,56
"Solon","Vodka",42022,3904,98,43.8,3.5,40275,2399,2278,0,0,0,0,65,56
"Solon","Gin",2737,186,98,43.8,3.5,40275,2399,2278,0,0,0,0,65,56
"Solon","Tequila",12096,908,98,43.8,3.5,40275,2399,2278,0,0,0,0,65,56
"Solon","Rum",28114,1746,98,43.8,3.5,40275,2399,2278,0,0,0,0,65,56
"Spencer","Schnapps",52759,3956,93.4,21.5,3.6,30011,11172,10617,47,4,0,0,192,312
"Spencer","Distilled Spirits",16864,1687,93.4,21.5,3.6,30011,11172,10617,47,4,0,0,192,312
"Spencer","Brandy",35779,2903,93.4,21.5,3.6,30011,11172,10617,47,4,0,0,192,312
"Spencer","Amaretto",6718,712,93.4,21.5,3.6,30011,11172,10617,47,4,0,0,192,312
"Spencer","Gin",36639,2960,93.4,21.5,3.6,30011,11172,10617,47,4,0,0,192,312
"Spencer","Misc",124469,7804,93.4,21.5,3.6,30011,11172,10617,47,4,0,0,192,312
"Spencer","Tequila",57679,3811,93.4,21.5,3.6,30011,11172,10617,47,4,0,0,192,312
"Spencer","Vodka",305752,31635,93.4,21.5,3.6,30011,11172,10617,47,4,0,0,192,312
"Spencer","Rum",213144,16539,93.4,21.5,3.6,30011,11172,10617,47,4,0,0,192,312
"Spencer","Whisky",599154,45242,93.4,21.5,3.6,30011,11172,10617,47,4,0,0,192,312
"Spirit Lake","Whisky",730796,50561,95.5,29.2,2.9,31108,4992,4831,14,16,22,0,12,97
"Spirit Lake","Misc",193517,11912,95.5,29.2,2.9,31108,4992,4831,14,16,22,0,12,97
"Spirit Lake","Gin",70165,5131,95.5,29.2,2.9,31108,4992,4831,14,16,22,0,12,97
"Spirit Lake","Rum",370199,26078,95.5,29.2,2.9,31108,4992,4831,14,16,22,0,12,97
"Spirit Lake","Vodka",510885,47269,95.5,29.2,2.9,31108,4992,4831,14,16,22,0,12,97
"Spirit Lake","Tequila",113339,8131,95.5,29.2,2.9,31108,4992,4831,14,16,22,0,12,97
"Spirit Lake","Brandy",29959,2145,95.5,29.2,2.9,31108,4992,4831,14,16,22,0,12,97
"Spirit Lake","Amaretto",6929,743,95.5,29.2,2.9,31108,4992,4831,14,16,22,0,12,97
"Spirit Lake","Schnapps",94133,6423,95.5,29.2,2.9,31108,4992,4831,14,16,22,0,12,97
"Spirit Lake","Distilled Spirits",19731,2211,95.5,29.2,2.9,31108,4992,4831,14,16,22,0,12,97
"Springville","Vodka",4593,525,94.9,16.1,6.5,35781,1070,1070,0,0,0,0,0,0
"Springville","Rum",2747,171,94.9,16.1,6.5,35781,1070,1070,0,0,0,0,0,0
"Springville","Whisky",7076,568,94.9,16.1,6.5,35781,1070,1070,0,0,0,0,0,0
"Springville","Distilled Spirits",268,12,94.9,16.1,6.5,35781,1070,1070,0,0,0,0,0,0
"Springville","Brandy",128,9,94.9,16.1,6.5,35781,1070,1070,0,0,0,0,0,0
"Springville","Misc",446,26,94.9,16.1,6.5,35781,1070,1070,0,0,0,0,0,0
"Springville","Tequila",516,20,94.9,16.1,6.5,35781,1070,1070,0,0,0,0,0,0
"Springville","Gin",116,7,94.9,16.1,6.5,35781,1070,1070,0,0,0,0,0,0
"Springville","Schnapps",573,48,94.9,16.1,6.5,35781,1070,1070,0,0,0,0,0,0
"Stanton","Whisky",491,24,91.7,20,3.1,34236,685,681,0,0,0,0,0,4
"Stanton","Gin",8,1,91.7,20,3.1,34236,685,681,0,0,0,0,0,4
"Stanton","Vodka",228,20,91.7,20,3.1,34236,685,681,0,0,0,0,0,4
"Stanton","Brandy",12,1,91.7,20,3.1,34236,685,681,0,0,0,0,0,4
"Stanton","Misc",38,0,91.7,20,3.1,34236,685,681,0,0,0,0,0,4
"Stanton","Schnapps",45,2,91.7,20,3.1,34236,685,681,0,0,0,0,0,4
"Stanton","Rum",264,19,91.7,20,3.1,34236,685,681,0,0,0,0,0,4
"Stanton","Tequila",74,3,91.7,20,3.1,34236,685,681,0,0,0,0,0,4
"Stanwood","Vodka",3424,306,89.9,15.1,3.3,28611,562,554,0,1,3,0,0,4
"Stanwood","Brandy",232,13,89.9,15.1,3.3,28611,562,554,0,1,3,0,0,4
"Stanwood","Misc",331,15,89.9,15.1,3.3,28611,562,554,0,1,3,0,0,4
"Stanwood","Tequila",1742,74,89.9,15.1,3.3,28611,562,554,0,1,3,0,0,4
"Stanwood","Amaretto",12,2,89.9,15.1,3.3,28611,562,554,0,1,3,0,0,4
"Stanwood","Gin",23,2,89.9,15.1,3.3,28611,562,554,0,1,3,0,0,4
"Stanwood","Rum",1904,124,89.9,15.1,3.3,28611,562,554,0,1,3,0,0,4
"Stanwood","Schnapps",663,40,89.9,15.1,3.3,28611,562,554,0,1,3,0,0,4
"Stanwood","Whisky",6926,385,89.9,15.1,3.3,28611,562,554,0,1,3,0,0,4
"State Center","Whisky",22157,1657,93.2,19.3,3.8,31375,1337,1271,0,4,4,0,58,0
"State Center","Tequila",2020,131,93.2,19.3,3.8,31375,1337,1271,0,4,4,0,58,0
"State Center","Misc",2879,206,93.2,19.3,3.8,31375,1337,1271,0,4,4,0,58,0
"State Center","Schnapps",1676,148,93.2,19.3,3.8,31375,1337,1271,0,4,4,0,58,0
"State Center","Distilled Spirits",315,15,93.2,19.3,3.8,31375,1337,1271,0,4,4,0,58,0
"State Center","Brandy",1085,93,93.2,19.3,3.8,31375,1337,1271,0,4,4,0,58,0
"State Center","Rum",7577,654,93.2,19.3,3.8,31375,1337,1271,0,4,4,0,58,0
"State Center","Vodka",12834,1435,93.2,19.3,3.8,31375,1337,1271,0,4,4,0,58,0
"State Center","Amaretto",338,51,93.2,19.3,3.8,31375,1337,1271,0,4,4,0,58,0
"State Center","Gin",674,58,93.2,19.3,3.8,31375,1337,1271,0,4,4,0,58,0
"Storm Lake","Distilled Spirits",4745,220,65.6,15.4,5.8,21889,10768,7195,544,0,1638,223,962,206
"Storm Lake","Schnapps",54168,4102,65.6,15.4,5.8,21889,10768,7195,544,0,1638,223,962,206
"Storm Lake","Amaretto",5600,649,65.6,15.4,5.8,21889,10768,7195,544,0,1638,223,962,206
"Storm Lake","Misc",124911,7655,65.6,15.4,5.8,21889,10768,7195,544,0,1638,223,962,206
"Storm Lake","Whisky",598877,41254,65.6,15.4,5.8,21889,10768,7195,544,0,1638,223,962,206
"Storm Lake","Tequila",119398,6301,65.6,15.4,5.8,21889,10768,7195,544,0,1638,223,962,206
"Storm Lake","Brandy",121982,5467,65.6,15.4,5.8,21889,10768,7195,544,0,1638,223,962,206
"Storm Lake","Vodka",289423,27167,65.6,15.4,5.8,21889,10768,7195,544,0,1638,223,962,206
"Storm Lake","Rum",232999,17301,65.6,15.4,5.8,21889,10768,7195,544,0,1638,223,962,206
"Storm Lake","Gin",43111,3747,65.6,15.4,5.8,21889,10768,7195,544,0,1638,223,962,206
"Story City","Gin",2742,242,91.5,29.3,3.1,32119,3423,3128,51,75,13,0,11,145
"Story City","Rum",23407,1783,91.5,29.3,3.1,32119,3423,3128,51,75,13,0,11,145
"Story City","Tequila",7167,421,91.5,29.3,3.1,32119,3423,3128,51,75,13,0,11,145
"Story City","Amaretto",328,40,91.5,29.3,3.1,32119,3423,3128,51,75,13,0,11,145
"Story City","Vodka",41281,4725,91.5,29.3,3.1,32119,3423,3128,51,75,13,0,11,145
"Story City","Whisky",69825,5359,91.5,29.3,3.1,32119,3423,3128,51,75,13,0,11,145
"Story City","Brandy",3020,231,91.5,29.3,3.1,32119,3423,3128,51,75,13,0,11,145
"Story City","Distilled Spirits",71,3,91.5,29.3,3.1,32119,3423,3128,51,75,13,0,11,145
"Story City","Schnapps",3520,292,91.5,29.3,3.1,32119,3423,3128,51,75,13,0,11,145
"Story City","Misc",5862,332,91.5,29.3,3.1,32119,3423,3128,51,75,13,0,11,145
"Stratford","Misc",3722,204,89.7,14.7,6.8,31250,645,641,0,0,4,0,0,0
"Stratford","Whisky",16299,1229,89.7,14.7,6.8,31250,645,641,0,0,4,0,0,0
"Stratford","Gin",1123,113,89.7,14.7,6.8,31250,645,641,0,0,4,0,0,0
"Stratford","Rum",6961,512,89.7,14.7,6.8,31250,645,641,0,0,4,0,0,0
"Stratford","Amaretto",251,37,89.7,14.7,6.8,31250,645,641,0,0,4,0,0,0
"Stratford","Brandy",1509,152,89.7,14.7,6.8,31250,645,641,0,0,4,0,0,0
"Stratford","Vodka",8614,996,89.7,14.7,6.8,31250,645,641,0,0,4,0,0,0
"Stratford","Distilled Spirits",6,1,89.7,14.7,6.8,31250,645,641,0,0,4,0,0,0
"Stratford","Schnapps",2761,203,89.7,14.7,6.8,31250,645,641,0,0,4,0,0,0
"Stratford","Tequila",831,47,89.7,14.7,6.8,31250,645,641,0,0,4,0,0,0
"Strawberry Point","Amaretto",224,26,90.8,11.1,4.6,31389,1357,1353,2,0,0,0,0,2
"Strawberry Point","Tequila",1699,116,90.8,11.1,4.6,31389,1357,1353,2,0,0,0,0,2
"Strawberry Point","Schnapps",5002,424,90.8,11.1,4.6,31389,1357,1353,2,0,0,0,0,2
"Strawberry Point","Brandy",1585,151,90.8,11.1,4.6,31389,1357,1353,2,0,0,0,0,2
"Strawberry Point","Misc",3482,235,90.8,11.1,4.6,31389,1357,1353,2,0,0,0,0,2
"Strawberry Point","Whisky",24871,1881,90.8,11.1,4.6,31389,1357,1353,2,0,0,0,0,2
"Strawberry Point","Distilled Spirits",387,16,90.8,11.1,4.6,31389,1357,1353,2,0,0,0,0,2
"Strawberry Point","Vodka",11975,1441,90.8,11.1,4.6,31389,1357,1353,2,0,0,0,0,2
"Strawberry Point","Rum",11995,893,90.8,11.1,4.6,31389,1357,1353,2,0,0,0,0,2
"Strawberry Point","Gin",989,112,90.8,11.1,4.6,31389,1357,1353,2,0,0,0,0,2
"Stuart","Whisky",75565,5401,91.7,15.6,3.8,27108,1528,1521,2,0,0,0,0,5
"Stuart","Distilled Spirits",775,37,91.7,15.6,3.8,27108,1528,1521,2,0,0,0,0,5
"Stuart","Vodka",38345,3787,91.7,15.6,3.8,27108,1528,1521,2,0,0,0,0,5
"Stuart","Gin",2109,198,91.7,15.6,3.8,27108,1528,1521,2,0,0,0,0,5
"Stuart","Schnapps",5230,471,91.7,15.6,3.8,27108,1528,1521,2,0,0,0,0,5
"Stuart","Brandy",4361,368,91.7,15.6,3.8,27108,1528,1521,2,0,0,0,0,5
"Stuart","Misc",13013,799,91.7,15.6,3.8,27108,1528,1521,2,0,0,0,0,5
"Stuart","Amaretto",248,23,91.7,15.6,3.8,27108,1528,1521,2,0,0,0,0,5
"Stuart","Tequila",12504,933,91.7,15.6,3.8,27108,1528,1521,2,0,0,0,0,5
"Stuart","Rum",19175,1481,91.7,15.6,3.8,27108,1528,1521,2,0,0,0,0,5
"Sully","Gin",66,5,93.9,15.3,1.9,30071,843,781,22,0,0,0,0,40
"Sully","Brandy",346,31,93.9,15.3,1.9,30071,843,781,22,0,0,0,0,40
"Sully","Distilled Spirits",75,3,93.9,15.3,1.9,30071,843,781,22,0,0,0,0,40
"Sully","Rum",3732,232,93.9,15.3,1.9,30071,843,781,22,0,0,0,0,40
"Sully","Misc",420,19,93.9,15.3,1.9,30071,843,781,22,0,0,0,0,40
"Sully","Schnapps",919,64,93.9,15.3,1.9,30071,843,781,22,0,0,0,0,40
"Sully","Whisky",5614,349,93.9,15.3,1.9,30071,843,781,22,0,0,0,0,40
"Sully","Vodka",2670,241,93.9,15.3,1.9,30071,843,781,22,0,0,0,0,40
"Sully","Amaretto",50,8,93.9,15.3,1.9,30071,843,781,22,0,0,0,0,40
"Sully","Tequila",511,17,93.9,15.3,1.9,30071,843,781,22,0,0,0,0,40
"Sumner","Amaretto",401,39,94.7,20.3,4.4,30045,2205,2178,0,17,0,0,0,10
"Sumner","Schnapps",5844,527,94.7,20.3,4.4,30045,2205,2178,0,17,0,0,0,10
"Sumner","Whisky",38234,3003,94.7,20.3,4.4,30045,2205,2178,0,17,0,0,0,10
"Sumner","Misc",5774,350,94.7,20.3,4.4,30045,2205,2178,0,17,0,0,0,10
"Sumner","Gin",1044,87,94.7,20.3,4.4,30045,2205,2178,0,17,0,0,0,10
"Sumner","Brandy",3573,359,94.7,20.3,4.4,30045,2205,2178,0,17,0,0,0,10
"Sumner","Vodka",13866,1453,94.7,20.3,4.4,30045,2205,2178,0,17,0,0,0,10
"Sumner","Distilled Spirits",40,2,94.7,20.3,4.4,30045,2205,2178,0,17,0,0,0,10
"Sumner","Rum",19484,1480,94.7,20.3,4.4,30045,2205,2178,0,17,0,0,0,10
"Sumner","Tequila",2389,144,94.7,20.3,4.4,30045,2205,2178,0,17,0,0,0,10
"Sutherland","Brandy",337,24,92.6,12,2.6,27000,595,586,4,0,0,3,0,2
"Sutherland","Amaretto",55,8,92.6,12,2.6,27000,595,586,4,0,0,3,0,2
"Sutherland","Tequila",1506,98,92.6,12,2.6,27000,595,586,4,0,0,3,0,2
"Sutherland","Schnapps",2285,151,92.6,12,2.6,27000,595,586,4,0,0,3,0,2
"Sutherland","Distilled Spirits",178,9,92.6,12,2.6,27000,595,586,4,0,0,3,0,2
"Sutherland","Misc",2064,118,92.6,12,2.6,27000,595,586,4,0,0,3,0,2
"Sutherland","Gin",517,59,92.6,12,2.6,27000,595,586,4,0,0,3,0,2
"Sutherland","Rum",7346,538,92.6,12,2.6,27000,595,586,4,0,0,3,0,2
"Sutherland","Vodka",7203,699,92.6,12,2.6,27000,595,586,4,0,0,3,0,2
"Sutherland","Whisky",19371,1561,92.6,12,2.6,27000,595,586,4,0,0,3,0,2
"Swea City","Amaretto",214,11,88.2,14.9,1,24844,559,511,0,19,0,0,16,13
"Swea City","Brandy",2086,203,88.2,14.9,1,24844,559,511,0,19,0,0,16,13
"Swea City","Distilled Spirits",673,32,88.2,14.9,1,24844,559,511,0,19,0,0,16,13
